College ID,College Name,City,State
7021818,RN Shetty Polytechnic College,Belgaum,Karnataka
7019911,R.N. Shetty Polytechnic College,Other,Karnataka
7019912,R.N. Shetty Rural Polytechnic,Other,Karnataka
7019913,R. N. Shiksha Deep Kanya Mahavidhyalaya,Firozabad,Uttar Pradesh
7019914,R.N. Singh Mahavidyalaya,Allahabad,Uttar Pradesh
7019915,R.N. Singh Mahavidyalaya,Prayagraj,Uttar Pradesh
7021825,RNS Institute of Pharmacy,Gwalior,Madhya Pradesh
7021826,RNS Nursing College,Other,Karnataka
7021827,RNS School of Architecture,Bangalore,Karnataka
7019922,R N Tagore B.Ed College,Bankura,West Bengal
7021819,RN Tagore Institute of Advance Studies,Kolkata,West Bengal
7019923,R. N. Tagore Primary Teacher Education Institute,Bankura,West Bengal
7019916,R.N.T. College,Other,Rajasthan
7019917,"R.N.T. College,Kapasan",Chittorgarh,Rajasthan
7021828,"RNT College of Agriculture, Kapasan",Chittorgarh,Rajasthan
7019918,R.N.T. College of B.Ed,Chittorgarh,Rajasthan
7019920,R.N.T.Law College,Chittorgarh,Rajasthan
7050533,RNT Medical College,Udaipur,Rajasthan
7019921,R.N.T. Memorial Girls College,Tonk,Rajasthan
7019924,R.N.Y.M. College,Other,Jharkhand
7021831,Road Ahead Technologies,Jaipur,Rajasthan
7021830,Roa Lal Singh College Of Eucation,Gurgaon,Haryana
7021835,Rockvale Management College,Other,West Bengal
7021833,Rock Valley PU and Degree College,Kolar,Karnataka
7021834,Rock Valley Teachers College,Kolar,Karnataka
7021836,Rockwell Business School,Hyderabad,Telangana
7021837,Roever College of Engineering and Technology,Perambalur,Tamil Nadu
7021838,Roever College of Engineering & Technology,Other,Tamil Nadu
7021839,Roever Engineering College,Other,Tamil Nadu
7021840,Roever Institute of Management,Other,Tamil Nadu
7021841,Rofel Arts and Commerce Collegei,Valsad,Gujarat
7021842,Rofel Shri G.M. Bilakhia College of Applied Sciences,Vapi,Gujarat
7021843,ROFEL Shri G.M. Bilakhia College of Pharmacy,Vapi,Gujarat
7021844,Rohi Das Soren Mahavidyalaya,Other,Orissa
7021846,"Rohilkhand Ayurvedic Medical College and Hospital, Bareilly International University",Other,Uttar Pradesh
7021847,Rohilkhand Degree College,Shahjahanpur,Uttar Pradesh
7021855,Rohtak Institute of Engineering & Management,Rohtak,Haryana
7021856,Rohtas Mahila College,Other,Bihar
7021857,Rohtas Vidhi Mahavidyalaya,Other,Bihar
7021860,Rom Computer Accounts Education College,Gwalior,Madhya Pradesh
7021861,Ronald Ross P.G. College of Management Studies,Other,Telangana
7021862,Ronkel Media Education and Research Institute,Mumbai,Maharashtra
7021863,Roobraj Institute of Advance Studies,Other,Uttarakhand
7021864,Roohi College of Nursing,Bangalore,Karnataka
7021865,Roohi College of Pharmacy,Bangalore,Karnataka
7021866,"Roohi School of Nursing, Gulbarga",Other,Karnataka
7021867,"Rooman Technologies, Bengaluru",Bangalore,Karnataka
7021868,"Rooman Technologies, Bhopal",Bhopal,Madhya Pradesh
7052034,Roopkala Kendro,Kolkata,West Bengal
7052033,Roopkala Kendro,Kolkata,West Bengal
7021874,Roorkee Adventist College,Roorkee,Uttarakhand
7021875,Roorkee Ayurvedic Medical College,Roorkee,Uttarakhand
7021876,"Roorkee College of Management & Computer Applications, RCP Universe Group of Institutions",Roorkee,Uttarakhand
7021877,"Roorkee College of Pharmacy, RCP Universe Group of Institutions",Roorkee,Uttarakhand
7021878,Roorkee College of Polytechnic,Roorkee,Uttarakhand
7021879,Roorkee Engineering and Management Technology Institute (REMTECH),Other,Uttar Pradesh
7021880,Roots Academy of Hospitality & Business Management,Vijayawada,Andhra Pradesh
7052594,Roots College of Design,Hyderabad,Telangana
7021881,Roots College of Film and Media,Hyderabad,Telangana
7019925,R.O.Patel Mahila College,Other,Gujarat
7021888,Rosalind S.Teton School of Nursing,Thane,Maharashtra
7021887,Rosa Mistica Teacher Training Institute,Mangalore,Karnataka
7021889,Rosammal Teacher Training Institution For Women,Other,Tamil Nadu
7021890,Rosary College,Other,Goa
7021894,Roseline College of Education,Other,Tamil Nadu
7021895,Roseline Teacher Training Institute,Other,Tamil Nadu
7021891,Rose Mary College of Arts and Science,Tirunelveli,Tamil Nadu
7021893,Rose Teachers Training College,Jaipur,Rajasthan
7021896,Roshan College of Education,Other,Madhya Pradesh
7019986,R.S. College,Munger,Bihar
7021897,Roshan College of Nursing,Other,Madhya Pradesh
7021898,Roshan Lal Daipuriya College,Other,Madhya Pradesh
7021899,Roshan Lal Shanti Devi Academy,Moradabad,Uttar Pradesh
7021900,Roshan Singh Chauhan Samark Mahavidyalaya,Moradabad,Uttar Pradesh
7021901,Roshan Taneja School of Acting,Mumbai,Maharashtra
7021902,Roshini Degree College,Karimnagar,Telangana
7021903,Rosomoyee Vivekananda Topoban Pathagar B.Ed. College,Murshidabad,West Bengal
7021906,Rosy Royal Homoeopathic Medical College and Hospital,Other,Karnataka
7021907,Rotary Institute of Management and Technology,Moradabad,Uttar Pradesh
7021908,Rotomaker Academy Ameerpet,Hyderabad,Telangana
7021909,Rourkela College,Sundargarh,Orissa
7021910,Rourkela Institute of Management Studies,Other,Orissa
7021912,Rourkela Law College,Other,Orissa
7021913,Rourkela Senior Nursing College,Sundargarh,Orissa
7021914,Rousseau College,Karimnagar,Telangana
7021915,Rousseau Institute of Management Studies,Karimnagar,Telangana
7021916,Rouzathul Uloom Arabic College,Kozhikode,Kerala
7021918,Royal Academy of Law,Imphal,Manipur
7021919,"Royal Business College, Christchurch",Bangalore,Karnataka
7021920,"Royal College,Bellary",Ballari,Karnataka
7021921,Royal College of Arts and Science,Palakkad,Kerala
7021922,Royal College of Arts  Science and Commerce,Thane,Maharashtra
7021923,Royal College of Arts Science and Management,Other,Karnataka
7021924,Royal College of Education and Research For Women,Thane,Maharashtra
7021925,"Royal College of Education, Bhensoda Mandi",Mandsaur,Madhya Pradesh
7021926,"Royal College of Education, Markapur",Other,Andhra Pradesh
7021927,Royal College of Education,Sitapur,Uttar Pradesh
7021928,Royal College of Engineering and Technology,Other,Kerala
7021929,Royal College of Law,Ghaziabad,Uttar Pradesh
7021930,Royal College of Management Studies,Bangalore,Karnataka
7039997,Vaishnavi College,Alwar,Rajasthan
7021934,Royal College of Pharmacy and Health Sciences,Brahmapur,Orissa
7021935,Royal College of Pharmacy and Paramedical Sciences,Coimbatore,Tamil Nadu
7021936,Royal College of Pharmacy,Other,Karnataka
7021937,Royal College of Pharmacy,Other,Uttar Pradesh
7021938,Royal College of Pharmacy,Raipur,Chhattisgarh
7021939,Royal College of Science And Commerce,Thane,Maharashtra
7021940,Royal College of Technology,Ratlam,Madhya Pradesh
7021941,"Royal College,Rajnandgaon",Rajnandgaon,Chhattisgarh
7021942,Royal Degree College,Other,Karnataka
7021943,Royal Degree College for Women,Hyderabad,Telangana
7021944,Royal Degree College,Hyderabad,Telangana
7021945,Royal Dental College,Palakkad,Kerala
7021971,Royale Academy of Design,Bangalore,Karnataka
7021972,Royale Concorde Teacher Training Institute,Bangalore,Karnataka
7021946,Royal Education Societys Dr A R Undre Women's College,Other,Maharashtra
7021948,Royal Institute of Allied Medical Sciences,Bhadrak,Orissa
7021950,Royal Institute of Hotel Management,Other,Uttar Pradesh
7021951,Royal Institute of Management and Advanced Studies,Ratlam,Madhya Pradesh
7019981,R.R. Polytechnic,Other,Uttar Pradesh
7021952,Royal Institute of Nursing and Medical Sciences,Other,West Bengal
7021953,Royal Institute of Nursing,Batala,Punjab
7021954,"Royal Institute of Nursing, Durgapur",Other,West Bengal
7021955,Royal Institute of Nursing,Sheopur,Madhya Pradesh
7021956,Royal Institute of Professional Studies,Gwalior,Madhya Pradesh
7021957,Royal Institute of Technology and Science,Other,Telangana
7021958,Royal Internation School of Nursing,Vadodara,Gujarat
7021959,"Royal Polytechnic College,Pudukkottai",Other,Tamil Nadu
7021960,"Royal Polytechnic College,Srinagar",Srinagar,Uttarakhand
7021961,Royal Prudance Degree College,Other,Uttar Pradesh
7021962,Royal Rajasthan College,Other,Rajasthan
7021963,Royal's Academy of Hospitality Management,Guwahati,Assam
7051710,Royal School of Engineering and Technology,Guwahati,Assam
7021964,Royal School of Hotel Management,Bangalore,Karnataka
7021965,Royal School Of Information and Management Sciences,Chittoor,Andhra Pradesh
7021966,Royal School of Management and Technology,Other,Orissa
7021967,"Royal School of Management & Technology, Bhubaneswar",Bhubaneswar,Orissa
7021968,"Royal School of Nursing, Bhadrak",Bhadrak,Orissa
7021969,Royal Science College,Other,Orissa
7021970,Royal Teacher Trainning Institute,Other,Tamil Nadu
7021917,Roy College of Education,Muzaffarpur,Bihar
7019926,R.P.A. College of Education,Kanyakumari,Tamil Nadu
7021978,RPA First Grade College,Bangalore,Karnataka
7019927,R P ANM School and R P GNM School,Other,Jharkhand
7040912,Vikas Shiksha College,Raipur,Chhattisgarh
7019928,"R.P.Bhalodiya Commerce, Management and Computer College",Rajkot,Gujarat
7019929,R.P. Bhalodiya Mahila Arts Commerce and Homescience College,Rajkot,Gujarat
7021998,RS College,Munger,Bihar
7021979,RPC Group of Colleges,Bathinda,Punjab
7021973,Rp College of Pharmacy,Other,Jharkhand
7021974,"RP Degree Residential College, Bidharpur",Other,Orissa
7019930,R.P. Dular Balika Mahavidhyalaya,Other,Rajasthan
7019931,R.P. Educational Trust Group of Institutions,Karnal,Haryana
7019932,R.P. Girls College,Udaipur,Rajasthan
7021980,RPGMC Kangra - Dr. Rajendra Prasad Government Medical College,Other,Himachal Pradesh
7021981,RPIIT Technical Campus,Karnal,Haryana
7019933,R P Inderaprastha Institute of Medical Sciences,Karnal,Haryana
7019934,R.P. Inderaprastha Institute of Technology,Karnal,Haryana
7021975,RP Institute of Hospitality and Management,Palghar,Maharashtra
7021976,RP Institute of Pharmacy,Karnal,Haryana
7019935,R.P. Kanya Mahavidyalaya,Other,Uttar Pradesh
7021982,RPL Mahashwari College,Indore,Madhya Pradesh
7019936,R.P.M. College,Patna,Bihar
7019937,R.P.M. Degree College,Other,Uttar Pradesh
7019938,R.P. Memorial Mahavidyalaya,Other,Uttar Pradesh
7021977,RP Mishra College of Pharmacy,Other,Uttar Pradesh
7019939,R.P. Physical Education College,Udaipur,Rajasthan
7019940,R.P. Ranglal Institute Of Technology  and Management,Sitapur,Uttar Pradesh
7019941,R.P.S.B.S. Mahavidyalaya,Other,Uttar Pradesh
7021983,RPS College,Bokaro Steel City,Jharkhand
7019942,R.P.S College,Other,Bihar
7019947,R.P.S.M. College,Patna,Bihar
7021984,RPSPM's Shri Vitthalrao Shankarrao Naik Arts Commerce and Science College,Other,Maharashtra
7019948,R P S Sansthan Kerakat,Other,Uttar Pradesh
7019949,"R.P.S. Teachers Training College, Patna",Patna,Bihar
7019954,R. P. Yadav Balika Mahavidyalaya,Other,Uttar Pradesh
7019955,R.P. Yadav Mahavidyalaya,Other,Uttar Pradesh
7019956,R P Yadav Shikshan Prashikshan Mahavidyalaya,Other,Uttar Pradesh
7019953,R.P.Y.Teachers Training College,Other,Jharkhand
7019958,R.R. Christian College of Nursing,Kurnool,Andhra Pradesh
7019959,R.R. College,Alwar,Rajasthan
7019960,R.R. College of Education,Bangalore,Karnataka
7019961,"R R College of Nursing, Ajmer",Ajmer,Rajasthan
7021986,"RR College of Nursing, Bangalore",Bangalore,Karnataka
7021987,"RR College of Nursing, Jaipur",Jaipur,Rajasthan
7021988,RR College of Pharmacy,Bangalore,Karnataka
7021989,RR College of Pharmacy,Kolar,Karnataka
7019963,R.R. Degree College,Other,Uttar Pradesh
7019964,R.R Dental College and Hospital,Udaipur,Rajasthan
7019962,R.R.D.S. Government Degree College,Other,Andhra Pradesh
7021990,RR Educational Cultural and Charitable College,Kolar,Karnataka
7019966,R.R. Educational Trusts College of Education,Mumbai,Maharashtra
7019973,R.R.M.K Arya Mahila Mahavidyalaya,Pathankot,Punjab
7051802,RR Nursing Institutions,Bangalore,Karnataka
7019979,R.R.Patel Mahila Arts and Commerce College,Rajkot,Gujarat
7019980,R.R.Polytechnic College,Bangalore,Karnataka
7019983,R.R. Teachers Training College Sedwa-Barmer,Barmer,Rajasthan
7019982,R.R. Teacher Training College,Barmer,Rajasthan
7020024,R.Sankar College of Arts & Science,Kollam,Kerala
7020025,"R. Sankar Memorial SNDP Yogam Arts and Science College, Koyilandy",Kozhikode,Kerala
7019984,R.S. Benaras Law College,Varanasi,Uttar Pradesh
7022000,RSC Nursing College,Gwalior,Madhya Pradesh
7019987,R.S. College of Education,Other,Bihar
7019988,R.S. College of Education,Other,Jammu and Kashmir
7019989,R.S. College of Management and Science,Bangalore,Karnataka
7019990,R S College of Management & Science - Karnataka,Bangalore,Karnataka
7019991,R.S.D. Academy College of Management and Technology,Moradabad,Uttar Pradesh
7019992,R.S.D. Academy College of Pharmacy,Moradabad,Uttar Pradesh
7022001,Rsd Academy Girls Degree College,Moradabad,Uttar Pradesh
7022002,RSD Academy Institute of Medical Sciences,Moradabad,Uttar Pradesh
7019993,R S D College,Other,Punjab
7019994,R.S.D. College,Mandi,Himachal Pradesh
7019995,R.S. Degree College,Other,Uttar Pradesh
7019997,R.S.Girls College,Karimganj,Assam
7020001,R.S. Kandoriya Arts College,Other,Gujarat
7020000,R.S.K. School of Nursing,Tiruchirappalli,Tamil Nadu
7020004,R.S. Mahavidyalaya,Other,Uttar Pradesh
7020005,R.S. Mahavidyalaya,Other,Orissa
7020006,R.S. Mahavidyalaya,Other,Uttar Pradesh
7032570,"Bharatiya Kalakendra, Dharwad",Other,Karnataka
7020002,R S M Educational Society Sri Sai College of Pharmacy,Bangalore,Karnataka
7020008,R.S. Memorial College of Education,Panipat,Haryana
7020009,R.S Memorial College of Pharmacy,Panipat,Haryana
7020010,R S Memorial College of Pharmacy,Other,Uttar Pradesh
7021999,RS Memorial Nursing and Pharmacy College,Other,Jharkhand
7020011,R. S. More College,Dhanbad,Jharkhand
7020003,R.S.M.P. Mahavidyalaya,Other,Uttar Pradesh
7020012,R S Roy College of Nursing,Dumka,Jharkhand
7020013,R S Roy College of Pharmacy,Dumka,Jharkhand
7022004,RSR Rungta College of Engineering and Technology,Bhilai,Chhattisgarh
7020018,R S Sadguru Mahavidyalaya,Other,Uttar Pradesh
7022005,RSS College of Pharmacy,Mathura,Uttar Pradesh
7020014,R.S.S. College of Technology and Management,Mathura,Uttar Pradesh
7020015,R.S.S Degree College,Mathura,Uttar Pradesh
7020020,R.S Sharda Devi Education College,Hajipur,Bihar
7020021,R.S. Shetty College,Other,Karnataka
7020016,R.S.S. Pra Mahavidyalaya,Azamgarh,Uttar Pradesh
7020017,R.S.S. Prashikshan Mahavidyalaya,Azamgarh,Uttar Pradesh
7020023,R.S.V. Skin and Laser Centre,Chennai,Tamil Nadu
7022026,Rudramadevi Mahila Degree College,Warangal,Telangana
7022022,Rudra Polytechnic,Azamgarh,Uttar Pradesh
7020028,R T Nagar School of Nursing,Bangalore,Karnataka
7022008,Ruben College of Arts and Science,Nagercoil,Tamil Nadu
7022009,Ruben College of Education,Nagercoil,Tamil Nadu
7022010,Ruby College of Preceptors,Madurai,Tamil Nadu
7022011,Ruchi Institute of Creative Arts,Allahabad,Uttar Pradesh
7022012,Ruckmani College of Education,Tirunelveli,Tamil Nadu
7022013,Ruckmoni College of Nursing,Other,Kerala
7032606,"Bharti Teachers Training College, Bharatpur",Bharatpur,Rajasthan
7032636,Bhartiya Teachers Training College,Sikar,Rajasthan
7020029,R U College of Management and Technology,Other,Kerala
7022014,Rudauli Educational Institute,Other,Uttar Pradesh
7022015,Rudauli Mahavidyalaya,Other,Uttar Pradesh
7022016,Rudhraveni Muthuswamy Polytechnic College,Other,Tamil Nadu
7022017,Rudra Adhyatm Sanskrit Mahavidyalaya,Varanasi,Uttar Pradesh
7022018,Rudra College of Business Administration,Ahmedabad,Gujarat
7022019,Rudra College of Pharmacy,Meerut,Uttar Pradesh
7022020,Rudra Goswami College of Computer Application,Ahmedabad,Gujarat
7022025,Rudragouda Patil Government First Grade College,Other,Karnataka
7022021,Rudra Institute of Technology,Meerut,Uttar Pradesh
7022028,Rudrapur Institute of Technology,Rudrapur,Uttarakhand
7022029,Rufaida School of Nursing,Delhi,Delhi
7022030,Rugved Institute of Management Studies,Ahmedabad,Gujarat
7022031,"RUHS College of Dental Science, Jaipur",Jaipur,Rajasthan
7022032,Rukasen College,Other,Assam
7022033,Rukhama Mahila Mahavidylaya,Gondia,Maharashtra
7022034,Rukhmani Mahavidyalaya,Moradabad,Uttar Pradesh
7022035,Rukmani Academy,Other,Maharashtra
7022036,Rukmani College of Pharmacy,Moradabad,Uttar Pradesh
7022037,Rukmani Devi Beni Prasad Jaipuria Hospital,Jaipur,Rajasthan
7022038,Rukmani Devi Chilika Mahavidyalaya,Puri,Orissa
7022039,Rukmani Devi College,Other,Rajasthan
7022040,Rukmani Teacher Training School,Tirunelveli,Tamil Nadu
7022045,Rukminidevi Arundale College of Education,Chittoor,Andhra Pradesh
7022041,Rukmini Devi Asharafi Lal Verma Shikshan Avm Prakshikshan College,Other,Uttar Pradesh
7022042,Rukmini Devi College of Education,Delhi,Delhi
7022044,Rukmini Shanmugam Polytechnic College,Madurai,Tamil Nadu
7022046,Ruma Institute of Pharmacy,Pratapgarh,Tripura
7022047,Ruma Mahavidyalaya,Other,Uttar Pradesh
7022048,Runax Institute,Kolkata,West Bengal
7052586,Runax Institute of Hotel Management ,Kolkata,West Bengal
7022067,Rural Dental College,Ahmednagar,Maharashtra
7022053,"Rungta College of Science and Technology, Durg",Durg,Chhattisgarh
7022054,Rungta Institute of Pharmaceutical Sciences and Research,Bhilai,Chhattisgarh
7022055,Rungta Institute of Pharmaceutical Sciences,Bhilai,Chhattisgarh
7052699,Rungta International Skills University,Bhilai,Chhattisgarh
7022056,Rungta Nursing College,Jaipur,Rajasthan
7022057,Runk Computer Centre,Jabalpur,Madhya Pradesh
7022059,Rupesh Badhan Institute of Pharmacy,Dhule,Maharashtra
7022060,Ruplata Dewaji Kapgate Mahavidyalaya,Gondia,Maharashtra
7022061,Rupsona Nursing College,Ranchi,Jharkhand
7022062,Rural Ayurved Mahavidyalay and Research Centre,Satara,Maharashtra
7022063,"Rural B.Ed. College, Aurad",Other,Karnataka
7022064,"Rural B.Ed. College, Dharwad",Other,Karnataka
7022065,"Rural College, Kanakapura",Ramanagaram,Karnataka
7022066,Rural College of Commerce,Other,Karnataka
7022071,Rural Engineering College,Other,Karnataka
7022072,Rural Foundation Nandurbar Sanchalit D. Ed. College,Other,Maharashtra
7022073,Rural Foundation'S Shikshanshastra Mahil Mahavidyalaya,Other,Maharashtra
7022074,Rural Girls Competitive Degree College,Meerut,Uttar Pradesh
7022075,Rural Health Training Centre,Delhi,Delhi
7022076,Rural Institute of Health & Paramedical Science,Rohtak,Haryana
7022077,Rural Institute of Higher Studies,Other,Orissa
7022078,Rural Institute of Higher Studies Birauli,Other,Bihar
7022079,Rural Nursing Training Institute,Sonipat,Haryana
7022080,Rural Teachers Training College,Other,Bihar
7022081,Russell Square International College,Mumbai,Maharashtra
7022082,Russells Spoken English,Hyderabad,Telangana
